blank,BU Family,Business Unit,Business Unit 1,Business Unit 2,Business Unit 3,Business Unit 4,Business Unit 5,Company,Customer,Date,Month,Product,Product Family,Quarter,Type,Year,Densificator,Incomes,Number of Records,Path,Returns,Sales in seleted currency,Sales M.CHF,Sales M.RUB,Sales M.USD,SOM Competitors,SOM Market,SOM Roche,SOM Roche Onco,SOM Roche SP,zero
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust6,03/02/2020 00:00:00,2,Prd4,FAM1,1,Sale,2020,1,1.821,1,1,,1.821,1.821,116.865,1.640540541,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,08/02/2019 00:00:00,2,Prd4,FAM1,1,Sale,2019,0,47.358,1,0,,47.358,47.358,2805.406,42.66486487,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,18/02/2019 00:00:00,2,Prd4,FAM1,1,Sale,2019,0,19.732,1,0,,19.732,19.732,1168.919,17.77657658,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,20/02/2019 00:00:00,2,Prd4,FAM1,1,Sale,2019,0,0.296,1,0,,0.296,0.296,17.534,0.266666667,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,08/07/2019 00:00:00,7,Prd4,FAM1,3,Sale,2019,0,13.813,1,0,,13.813,13.813,818.244,12.44414414,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,19/07/2019 00:00:00,7,Prd4,FAM1,3,Sale,2019,1,35.518,1,1,,35.518,35.518,2104.055,31.9981982,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,16/08/2019 00:00:00,8,Prd4,FAM1,3,Sale,2019,0,1.973,1,0,,1.973,1.973,116.892,1.777477477,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,29/08/2019 00:00:00,8,Prd4,FAM1,3,Return,2019,1,,1,1,-39.662,-39.662,-39.662,-2349.528,-35.73153153,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,07/09/2019 00:00:00,9,Prd4,FAM1,3,Sale,2019,1,99.649,1,1,,99.649,99.649,5903.043,89.77387387,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,27/09/2019 00:00:00,9,Prd4,FAM1,3,Sale,2019,1,39.662,1,1,,39.662,39.662,2349.528,35.73153153,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,30/09/2019 00:00:00,9,Prd4,FAM1,3,Return,2019,0,,1,0,-39.662,-39.662,-39.662,-2349.528,-35.73153153,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,31/10/2019 00:00:00,10,Prd4,FAM1,4,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,10/11/2019 00:00:00,11,Prd4,FAM1,4,Sale,2019,0,78.93,1,0,,78.93,78.93,4675.677,71.10810811,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,12/11/2019 00:00:00,11,Prd4,FAM1,4,Sale,2019,0,379.848,1,0,,379.848,379.848,22501.697,342.2054054,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,25/11/2019 00:00:00,11,Prd4,FAM1,4,Sale,2019,1,5.92,1,1,,5.92,5.92,350.676,5.333333333,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,29/11/2019 00:00:00,11,Prd4,FAM1,4,Return,2019,1,,1,1,-16.97,-16.97,-16.97,-1005.271,-15.28828829,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,23/12/2019 00:00:00,12,Prd4,FAM1,4,Sale,2019,1,56.632,1,1,,56.632,56.632,3354.798,51.01981982,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,24/12/2019 00:00:00,12,Prd4,FAM1,4,Return,2019,0,,1,0,-132.602,-132.602,-132.602,-7855.138,-119.4612613,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,06/01/2020 00:00:00,1,Prd4,FAM1,1,Sale,2020,0,16.393,1,0,,16.393,16.393,1051.788,14.76846847,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,17/01/2020 00:00:00,1,Prd4,FAM1,1,Sale,2020,1,54.643,1,1,,54.643,54.643,3505.959,49.22792793,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,24/01/2020 00:00:00,1,Prd4,FAM1,1,Sale,2020,0,208.554,1,0,,208.554,208.554,13381.077,187.8864865,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,30/01/2020 00:00:00,1,Prd4,FAM1,1,Sale,2020,0,122.401,1,0,,122.401,122.401,7853.348,110.2711712,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,31/01/2020 00:00:00,1,Prd4,FAM1,1,Return,2020,1,,1,1,-175.04,-175.04,-175.04,-11230.755,-157.6936937,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,21/02/2020 00:00:00,2,Prd4,FAM1,1,Sale,2020,1,74.679,1,1,,74.679,74.679,4791.477,67.27837838,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,28/02/2020 00:00:00,2,Prd4,FAM1,1,Return,2020,0,,1,0,-37.339,-37.339,-37.339,-2395.739,-33.63873874,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,02/03/2020 00:00:00,3,Prd4,FAM1,1,Sale,2020,0,112.018,1,0,,112.018,112.018,7187.216,100.9171171,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,07/03/2020 00:00:00,3,Prd4,FAM1,1,Sale,2020,1,191.251,1,1,,191.251,191.251,12270.857,172.2981982,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,16/03/2020 00:00:00,3,Prd4,FAM1,1,Sale,2020,0,51.911,1,0,,51.911,51.911,3330.661,46.76666667,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,31/03/2020 00:00:00,3,Prd4,FAM1,1,Return,2020,1,,1,1,-10.382,-10.382,-10.382,-666.132,-9.353153153,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,23/04/2020 00:00:00,4,Prd4,FAM1,2,Sale,2020,1,100.361,1,1,,100.361,100.361,6439.278,90.41531532,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,30/04/2020 00:00:00,4,Prd4,FAM1,2,Return,2020,0,,1,0,-300.719,-300.719,-300.719,-19294.461,-270.918018,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,20/05/2020 00:00:00,5,Prd4,FAM1,2,Sale,2020,0,678.485,1,0,,678.485,678.485,43532.324,611.2477477,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,28/05/2020 00:00:00,5,Prd4,FAM1,2,Sale,2020,0,233.18,1,0,,233.18,233.18,14961.096,210.0720721,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,29/05/2020 00:00:00,5,Prd4,FAM1,2,Return,2020,1,,1,1,-368.877,-368.877,-368.877,-23667.561,-332.3216216,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,04/06/2020 00:00:00,6,Prd4,FAM1,2,Sale,2020,0,917.093,1,0,,917.093,917.093,58841.679,826.2099099,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,29/06/2020 00:00:00,6,Prd4,FAM1,2,Sale,2020,1,346.437,1,1,,346.437,346.437,22227.78,312.1054054,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,30/06/2020 00:00:00,6,Prd4,FAM1,2,Return,2020,0,,1,0,-386.509,-386.509,-386.509,-24798.817,-348.2063063,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,21/07/2020 00:00:00,7,Prd4,FAM1,3,Return,2020,1,,1,1,,0,0,0,0,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,28/07/2020 00:00:00,7,Prd4,FAM1,3,Sale,2020,0,175.769,1,0,,175.769,175.769,11277.501,158.3504505,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,31/07/2020 00:00:00,7,Prd4,FAM1,3,Return,2020,1,,1,1,-214.019,-214.019,-214.019,-13731.673,-192.8099099,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,05/08/2020 00:00:00,8,Prd4,FAM1,3,Return,2020,1,,1,1,,0,0,0,0,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,06/08/2020 00:00:00,8,Prd4,FAM1,3,Sale,2020,0,183.965,1,0,,183.965,183.965,11803.395,165.7342342,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,04/10/2020 00:00:00,10,Prd4,FAM1,4,Sale,2020,0,84.697,1,0,,84.697,84.697,5434.236,76.3036036,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,06/10/2020 00:00:00,10,Prd4,FAM1,4,Return,2020,0,,1,0,,0,0,0,0,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust8,06/08/2020 00:00:00,8,Prd4,FAM1,3,Sale,2020,0,16.393,1,0,,16.393,16.393,1051.788,14.76846847,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust9,14/07/2020 00:00:00,7,Prd4,FAM1,3,Sale,2020,0,910.718,1,0,,910.718,910.718,58432.65,820.4666667,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust9,21/07/2020 00:00:00,7,Prd4,FAM1,3,Sale,2020,1,728.575,1,1,,728.575,728.575,46746.12,656.3738739,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust9,31/07/2020 00:00:00,7,Prd4,FAM1,3,Return,2020,1,,1,1,-327.859,-327.859,-327.859,-21035.754,-295.3684685,0,1,1,0,1,0
,Speciality Business,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust2,06/03/2020 00:00:00,3,Prd5,FAM1,1,Sale,2020,0,12994.926,1,0,,12994.926,12994.926,833768.208,11707.14054,1,1,0,0,0,0
,Speciality Business,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust2,30/06/2020 00:00:00,6,Prd5,FAM1,2,Return,2020,0,,1,0,-2078.838,-2078.838,-2078.838,-133380.438,-1872.827027,1,1,0,0,0,0
,Speciality Business,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust2,28/07/2020 00:00:00,7,Prd5,FAM1,3,Sale,2020,0,2078.838,1,0,,2078.838,2078.838,133380.438,1872.827027,1,1,0,0,0,0
,Speciality Business,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust2,31/07/2020 00:00:00,7,Prd5,FAM1,3,Return,2020,1,,1,1,-2078.838,-2078.838,-2078.838,-133380.438,-1872.827027,1,1,0,0,0,0
,Speciality Business,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust2,05/12/2020 00:00:00,12,Prd5,FAM1,4,Sale,2020,1,564.997,1,1,,564.997,564.997,36250.792,509.0063063,1,1,0,0,0,0
,Speciality Business,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust2,29/05/2020 00:00:00,5,Prd6,FAM1,2,Sale,2020,1,9538.276,1,1,,9538.276,9538.276,611985.864,8593.041441,1,1,0,0,0,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust10,16/07/2019 00:00:00,7,Prd26,FAM10,3,Sale,2019,0,11.195,1,0,,11.195,11.195,663.204,10.08558559,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust10,30/07/2019 00:00:00,7,Prd26,FAM10,3,Sale,2019,0,33.586,1,0,,33.586,33.586,1989.613,30.25765766,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust11,26/07/2019 00:00:00,7,Prd26,FAM10,3,Sale,2019,0,1.399,1,0,,1.399,1.399,82.901,1.26036036,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust11,29/04/2020 00:00:00,4,Prd26,FAM10,2,Sale,2020,1,5.536,1,1,,5.536,5.536,355.207,4.987387387,0,1,1,1,0,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust12,06/07/2019 00:00:00,7,Prd26,FAM10,3,Sale,2019,0,8.117,1,0,,8.117,8.117,480.823,7.312612613,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust12,18/07/2019 00:00:00,7,Prd26,FAM10,3,Sale,2019,0,21.831,1,0,,21.831,21.831,1293.248,19.66756757,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust12,26/07/2019 00:00:00,7,Prd26,FAM10,3,Sale,2019,0,6.437,1,0,,6.437,6.437,381.342,5.799099099,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust12,16/07/2020 00:00:00,7,Prd26,FAM10,3,Sale,2020,0,3.691,1,0,,3.691,3.691,236.805,3.325225225,0,1,1,1,0,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust12,23/07/2020 00:00:00,7,Prd26,FAM10,3,Sale,2020,1,1.476,1,1,,1.476,1.476,94.722,1.32972973,0,1,1,1,0,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust12,29/07/2020 00:00:00,7,Prd26,FAM10,3,Sale,2020,1,3.691,1,1,,3.691,3.691,236.805,3.325225225,0,1,1,1,0,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust12,07/08/2020 00:00:00,8,Prd26,FAM10,3,Sale,2020,1,27.681,1,1,,27.681,27.681,1776.035,24.93783784,0,1,1,1,0,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust25,19/07/2019 00:00:00,7,Prd26,FAM10,3,Sale,2019,1,2.799,1,1,,2.799,2.799,165.801,2.521621622,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust28,21/02/2019 00:00:00,2,Prd26,FAM10,1,Sale,2019,1,3.998,1,1,,3.998,3.998,236.859,3.601801802,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust28,28/03/2019 00:00:00,3,Prd26,FAM10,1,Sale,2019,0,3.998,1,0,,3.998,3.998,236.859,3.601801802,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust28,16/05/2019 00:00:00,5,Prd26,FAM10,2,Sale,2019,0,1.399,1,0,,1.399,1.399,82.901,1.26036036,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust28,29/05/2019 00:00:00,5,Prd26,FAM10,2,Sale,2019,1,0.28,1,1,,0.28,0.28,16.58,0.252252252,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust28,06/10/2019 00:00:00,10,Prd26,FAM10,4,Sale,2019,0,1.399,1,0,,1.399,1.399,82.901,1.26036036,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust29,05/06/2019 00:00:00,6,Prd26,FAM10,2,Sale,2019,1,2.239,1,1,,2.239,2.239,132.641,2.017117117,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust29,15/07/2019 00:00:00,7,Prd26,FAM10,3,Sale,2019,1,1.12,1,1,,1.12,1.12,66.32,1.009009009,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust34,03/01/2019 00:00:00,1,Prd26,FAM10,1,Sale,2019,1,1.2,1,1,,1.2,1.2,71.058,1.081081081,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust34,07/04/2019 00:00:00,4,Prd26,FAM10,2,Sale,2019,1,1.399,1,1,,1.399,1.399,82.901,1.26036036,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust34,23/07/2019 00:00:00,7,Prd26,FAM10,3,Sale,2019,1,4.198,1,1,,4.198,4.198,248.702,3.781981982,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust34,29/07/2019 00:00:00,7,Prd26,FAM10,3,Sale,2019,1,1.959,1,1,,1.959,1.959,116.061,1.764864865,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust34,30/07/2019 00:00:00,7,Prd26,FAM10,3,Sale,2019,0,3.359,1,0,,3.359,3.359,198.961,3.026126126,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust34,20/05/2020 00:00:00,5,Prd26,FAM10,2,Sale,2020,0,3.691,1,0,,3.691,3.691,236.805,3.325225225,0,1,1,1,0,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust5,07/03/2019 00:00:00,3,Prd26,FAM10,1,Sale,2019,1,0.84,1,1,,0.84,0.84,49.74,0.756756757,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust5,21/03/2019 00:00:00,3,Prd26,FAM10,1,Sale,2019,1,3.998,1,1,,3.998,3.998,236.859,3.601801802,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust5,17/04/2019 00:00:00,4,Prd26,FAM10,2,Sale,2019,1,0.56,1,1,,0.56,0.56,33.16,0.504504505,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust5,15/05/2019 00:00:00,5,Prd26,FAM10,2,Sale,2019,1,2.239,1,1,,2.239,2.239,132.641,2.017117117,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust5,28/06/2019 00:00:00,6,Prd26,FAM10,2,Sale,2019,0,0.28,1,0,,0.28,0.28,16.58,0.252252252,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust5,07/09/2019 00:00:00,9,Prd26,FAM10,3,Sale,2019,1,2.799,1,1,,2.799,2.799,165.801,2.521621622,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust5,07/02/2020 00:00:00,2,Prd26,FAM10,1,Sale,2020,1,0.369,1,1,,0.369,0.369,23.68,0.332432432,0,1,1,1,0,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust5,29/07/2020 00:00:00,7,Prd26,FAM10,3,Sale,2020,1,0.369,1,1,,0.369,0.369,23.68,0.332432432,0,1,1,1,0,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust6,07/03/2019 00:00:00,3,Prd26,FAM10,1,Sale,2019,1,1.12,1,1,,1.12,1.12,66.32,1.009009009,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust6,21/03/2019 00:00:00,3,Prd26,FAM10,1,Sale,2019,1,5.998,1,1,,5.998,5.998,355.288,5.403603604,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust6,26/04/2019 00:00:00,4,Prd26,FAM10,2,Sale,2019,0,83.966,1,0,,83.966,83.966,4974.032,75.64504505,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust6,05/07/2019 00:00:00,7,Prd26,FAM10,3,Sale,2019,1,0.84,1,1,,0.84,0.84,49.74,0.756756757,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust7,07/03/2020 00:00:00,3,Prd26,FAM10,1,Sale,2020,1,0.738,1,1,,0.738,0.738,47.361,0.664864865,0,1,1,1,0,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust10,07/01/2019 00:00:00,1,Prd27,FAM10,1,Sale,2019,1,3.007,1,1,,3.007,3.007,178.109,2.709009009,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust10,09/05/2019 00:00:00,5,Prd27,FAM10,2,Sale,2019,1,62.137,1,1,,62.137,62.137,3680.928,55.97927928,,,,,,0
,Oncology,Oncology,Oncology,Oncology,Oncology,Oncology,Roche Onco,Roche,Cust10,27/06/2019 00:00:00,6,Prd27,FAM10,2,Sale,2019,1,6.013,1,1,,6.013,6.013,356.219,5.417117117,,,,,,0
